DACNAME;PLATFORM;LAUNCH_DATE;TRANS_SYSTEM;PLATFORM_TYPE;SENSOR_MODEL;SENSOR_SERIAL_NO;PI_NAME;PROJECT_NAME;Actif/Not Actif;LAST_CY_R;LAST_CY_D;DATE_LAST_DM_PSAL;LAST_CY_BR;LAST_CY_BD;DATE_LAST_DM_OXY 
coriolis;3901922;2017-10-07;ARGOS;ARVOR;SBE41CP_V7.2.5;8306;Romain Cancouet;MOCCA-EU;A;117;100;2020-07-21;_;_;-
coriolis;3901923;2016-12-03;ARGOS;ARVOR;SBE41CP;8307;Sabrina Speich;MOCCA-EU;A;148;060;2018-10-19;_;_;-
coriolis;3901924;2016-12-04;ARGOS;ARVOR;SBE41CP;8375;Sabrina Speich;MOCCA-EU;A;148;060;2018-10-19;_;_;-
coriolis;3901925;2016-12-04;ARGOS;ARVOR;SBE41CP_V7.2.5;8471;Sabrina Speich;MOCCA-EU;NA;109;060;2018-10-19;_;_;-
coriolis;3901926;2017-10-31;ARGOS;ARVOR;SBE41CP;8472;Andreas Sterl;MOCCA-EU;A;114;044;2019-01-10;_;_;-
coriolis;3901927;2016-12-05;ARGOS;ARVOR;SBE41CP_V7.2.5;8493;Sabrina Speich;MOCCA-EU;NA;064;060;2018-10-19;_;_;-
coriolis;3901928;2016-12-06;ARGOS;ARVOR;SBE41CP;8494;Sabrina Speich;MOCCA-EU;A;147;060;2018-10-19;_;_;-
coriolis;3901929;2017-01-22;ARGOS;ARVOR;SBE41CP;8495;Sabrina Speich;MOCCA-EU;A;143;055;2018-09-17;_;_;-
coriolis;3901930;2017-01-24;ARGOS;ARVOR;SBE41CP_V7.2.5;8496;Sabrina Speich;MOCCA-EU;A;142;055;2018-09-17;_;_;-
coriolis;3901931;2017-01-19;ARGOS;ARVOR;SBE41CP;8497;Sabrina Speich;MOCCA;A;143;055;2018-09-17;_;_;-
coriolis;3901932;2018-06-08;ARGOS;ARVOR;SBE41CP;8499;Josep Lluis Pelegri;MOCCA-EU;A;092;082;2020-10-27;_;_;-
coriolis;3901933;2017-10-31;ARGOS;ARVOR;SBE41CP;8500;Andreas Sterl;MOCCA-EU;A;114;044;2019-01-10;_;_;-
coriolis;3901934;2017-01-10;ARGOS;ARVOR;SBE41CP;8501;Sabrina Speich;MOCCA-EU;A;144;065;2018-11-12;_;_;-
coriolis;3901935;2017-01-08;ARGOS;ARVOR;SBE41CP;8502;Sabrina Speich;MOCCA-EU;A;144;066;2018-11-12;_;_;-
coriolis;3901936;2017-09-20;ARGOS;ARVOR;SBE41CP;8503;Romain Cancouet;MOCCA-EU;NA;_;002;2018-11-14;_;_;-
coriolis;3901937;2017-01-09;ARGOS;ARVOR;SBE41CP;8505;Sabrina Speich;MOCCA-EU;A;144;065;2018-11-05;_;_;-
coriolis;3901940;2017-09-20;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8519;Waldemar Walczowski;MOCCA-EU;NA;007;_;-;_;_;-
coriolis;3901941;2017-09-21;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8498;Waldemar Walczowski;MOCCA-EU;NA;382;_;-;_;_;-
coriolis;3901973;2018-07-21;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8759;Pierre-Marie Poulain;ARGO Italy;NA;036;_;-;_;_;-
coriolis;3901974;2018-05-30;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8760;Pierre-Marie Poulain;Calypso;NA;522;_;-;_;_;-
coriolis;3901975;2018-07-04;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8761;n/a;;A;179;_;-;_;_;-
coriolis;3901976;2018-11-05;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8741;Pierre-Marie Poulain;ARGO Italy;A;155;_;-;_;_;-
coriolis;3901977;2018-10-22;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8742;Pierre-Marie Poulain;ARGO Italy;A;157;_;-;_;_;-
coriolis;3901978;2017-07-05;IRIDIUM;ARVOR;SBE41CP_V7.2.5;9311;Pierre-Marie Poulain;MOCCA-ITALY;A;252;187;2020-01-28;_;_;-
coriolis;3901988;2018-02-28;IRIDIUM;APEX;SBE41CP_V7.2.5;10207;Kjell Arne Mork;ARGO Norway;NA;_;238;2020-10-16;238;_;-
coriolis;3901989;2018-09-08;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10103;Romain Cancouet;MOCCA-EU;A;083;074;2020-09-18;_;_;-
coriolis;3901990;2018-10-25;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10104;Romain Cancouet;MOCCA-EU;A;078;056;2020-05-22;_;_;-
coriolis;3901991;2018-12-13;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10105;Romain Cancouet;MOCCA-EU;A;074;065;2020-09-17;_;_;-
coriolis;3901992;2018-12-27;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10106;Romain Cancouet;MOCCA-EU;A;072;063;2020-09-17;_;_;-
coriolis;3901993;2018-12-28;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10107;Romain Cancouet;MOCCA-EU;A;072;042;2020-02-26;_;_;-
coriolis;3901994;2018-12-30;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10108;Romain Cancouet;MOCCA-EU;A;072;042;2020-02-26;_;_;-
coriolis;3901995;2018-12-20;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10109;Romain Cancouet;MOCCA-EU;A;073;043;2020-02-26;_;_;-
coriolis;3901996;2018-12-26;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10111;Romain Cancouet;MOCCA-EU;A;072;043;2020-02-26;_;_;-
coriolis;3902100;2017-03-15;IRIDIUM;APEX;SBE41CP_V2;41-7248;W. Walczowski;ARGO-POLAND;NA;234;_;-;_;_;-
coriolis;3902101;2018-02-06;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10114;Waldemar Walczowski;ARGO POLAND;NA;373;_;-;373;_;-
coriolis;3902102;2018-06-30;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10115;Waldemar Walczowski;ARGO POLAND;A;089;087;2020-11-17;_;_;-
coriolis;3902103;2018-06-30;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10116;Waldemar Walczowski;ARGO POLAND;A;090;087;2020-11-17;_;_;-
coriolis;3902104;2018-05-31;IRIDIUM;ARVOR;SBE41CP_V2;4991;Waldemar Walczowski;ARGO POLAND;NA;051;_;-;051;_;-
coriolis;3902105;2018-06-23;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10497;Waldemar Walczowski;ARGO POLAND;NA;070;_;-;_;_;-
coriolis;3902106;2018-09-11;IRIDIUM;ARVOR;SBE41CP_V2;4991;Waldemar Walczowski;ARGO POLAND;A;418;_;-;418;_;-
coriolis;3902107;2019-06-22;IRIDIUM;ARVOR;SBE41CP;10666;Waldemar Walczowski;ARGO POLAND;A;112;093;2020-11-23;_;_;-
coriolis;3902108;2019-06-23;IRIDIUM;ARVOR;SBE41CP;10597;Waldemar Walczowski;ARGO POLAND;A;054;051;2020-11-17;_;_;-
coriolis;3902109;2020-06-03;IRIDIUM;ARVOR;SBE41CP_V7.2.5;12170;Waldemar Walczowski;Euro-Argo RISE;A;271;_;-;_;_;-
coriolis;3902110;2020-05-27;IRIDIUM;ARVOR;SBE41CP_V7.2.5;12172;Waldemar Walczowski;ARGO POLAND;A;101;_;-;101;_;-
coriolis;3902111;2020-07-10;IRIDIUM;ARVOR;SBE41CP_V7.2.5;12178;Waldemar Walczowski;ARGO POLAND;NA;015;_;-;015;_;-
coriolis;3902112;2020-07-08;IRIDIUM;ARVOR;SBE41CP_V7.2.5;12230;Waldemar Walczowski;ARGO POLAND;A;016;_;-;_;_;-
coriolis;3902120;2018-03-14;IRIDIUM;PROVOR_III;SBE41CP;8992;Herve CLAUSTRE;AtlantOS;A;206;143;2020-05-25;206;103;-
coriolis;3902121;2018-03-16;IRIDIUM;PROVOR_III;SBE41CP;9001;Herve CLAUSTRE;AtlantOS;A;271;208;2020-05-25;271;101;-
coriolis;3902122;2017-10-08;IRIDIUM;PROVOR_III;SBE41CP;9074;Herve CLAUSTRE;AtlantOS;A;256;192;2020-05-25;256;152;-
coriolis;3902123;2017-10-09;IRIDIUM;PROVOR_III;SBE41CP;9075;Herve CLAUSTRE;AtlantOS;A;255;192;2020-05-25;255;242;-
coriolis;3902124;2017-10-18;IRIDIUM;PROVOR_III;SBE41CP;9076;Herve CLAUSTRE;AtlantOS;A;246;183;2020-05-25;246;142;-
coriolis;3902125;2017-10-19;IRIDIUM;PROVOR_III;SBE41CP;9077;Herve CLAUSTRE;AtlantOS;A;132;100;2020-05-25;132;080;-
coriolis;3902126;2018-04-11;IRIDIUM;ARVOR_D;SBE41CP;8210;Pedro Velez;AtlantOS;NA;056;_;-;056;_;-
coriolis;3902127;2018-08-25;IRIDIUM;ARVOR_D;SBE41CP;8985;Pedro Velez;AtlantOS;A;085;_;-;085;_;-
coriolis;3902128;2018-03-21;IRIDIUM;ARVOR_D;SBE41CP;9022;Brian King;AtlantOS;NA;129;126;2020-11-16;129;_;-
coriolis;3902129;2018-02-04;IRIDIUM;ARVOR_D;SBE41CP_V7.2.5;9224;Jean-Baptiste SALLEE;AtlantOS;NA;069;_;-;069;_;-
coriolis;3902130;2018-03-24;IRIDIUM;ARVOR_D;SBE41CP;9225;Brian King;AtlantOS;NA;_;109;2020-11-16;109;_;-
coriolis;3902131;2018-03-13;IRIDIUM;ARVOR_D;SBE41CP;9221;Bernard BOURLES;AtlantOS;A;153;143;2020-10-28;153;_;-
coriolis;3902132;2018-03-29;IRIDIUM;ARVOR_D;SBE41CP;9222;Bernard BOURLES;AtlantOS;NA;_;124;2020-10-28;124;_;-
coriolis;3902133;2017-11-03;IRIDIUM;ARVOR;SBE41CP_V7.2.5;8519;Waldemar Walczowski;MOCCA-EU;NA;344;_;-;_;_;-
coriolis;3902134;2018-10-04;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10066;Romain Cancouet;MOCCA-EU;NA;284;_;-;_;_;-
coriolis;3902135;2018-01-01;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10071;Romain Cancouet;MOCCA-EU;A;108;090;2020-10-25;_;_;-
coriolis;3902136;2017-12-30;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10072;Romain Cancouet;MOCCA-EU;NA;_;005;2019-06-10;_;_;-
coriolis;3902137;2018-11-09;IRIDIUM;ARVOR;SBE41CP_V7.2.5;10073;Romain Cancouet;MOCCA-EU;A;417;_;-;_;_;-
coriolis;4900187;2001-05-14;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;071;2010-08-13;_;_;-
coriolis;4900188;2001-05-24;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;019;2010-08-16;_;_;-
coriolis;4900189;2001-05-24;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;024;2010-08-16;_;_;-
coriolis;4900190;2001-06-09;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;098;2010-08-16;_;_;-
coriolis;4900191;2001-06-09;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;093;2010-08-16;_;_;-
coriolis;4900192;2001-06-08;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;074;2010-08-16;_;_;-
coriolis;4900193;2001-06-08;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;100;2010-08-16;_;_;-
coriolis;4900207;2002-03-11;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;089;2006-09-25;_;_;-
coriolis;4900208;2002-03-12;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;045;2006-09-25;_;_;-
coriolis;4900209;2002-03-14;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;062;2006-09-25;_;_;-
coriolis;4900210;2002-03-16;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;076;2006-07-06;_;_;-
coriolis;4900211;2002-03-17;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;063;2014-02-21;_;_;-
coriolis;4900212;2002-03-19;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;075;2016-09-05;_;_;-
coriolis;4900213;2002-03-15;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;GYROSCOPE;NA;_;167;2010-07-16;_;_;-
coriolis;4900214;2002-05-11;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;Euro-Argo;NA;_;121;2010-07-19;_;_;-
coriolis;4900215;2002-05-11;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;006;2014-02-21;_;_;-
coriolis;4900216;2002-05-12;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;GYROSCOPE;NA;_;143;2010-07-20;_;_;-
coriolis;4900217;2002-05-12;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;100;2016-09-08;_;_;-
coriolis;4900218;2002-05-12;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;Euro-Argo;NA;_;124;2010-07-20;_;_;-
coriolis;4900219;2002-05-13;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;001;_;-;_;_;-
coriolis;4900220;2002-05-14;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;051;2010-05-31;_;_;-
coriolis;4900221;2002-05-14;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;GYROSCOPE;NA;_;158;2010-07-20;_;_;-
coriolis;4900222;2002-06-17;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;Euro-Argo;NA;_;075;2011-10-24;_;_;-
coriolis;4900223;2002-06-17;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;083;2014-02-21;_;_;-
coriolis;4900224;2002-06-17;ARGOS;APEX;SBE41;n/a;Virginie THIERRY;Euro-Argo;NA;_;079;2010-07-16;_;_;-
coriolis;4900225;2002-06-18;ARGOS;PROVOR;FSI;n/a;Virginie THIERRY;GYROSCOPE;NA;_;083;2014-02-21;_;_;-
coriolis;4900258;2002-06-04;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;_;080;2010-02-26;_;_;-
coriolis;4900259;2002-06-05;ARGOS;APEX;SBE41;n/a;Walter ZENK;Euro-Argo;NA;_;110;2010-03-01;_;_;-
coriolis;4900260;2002-06-05;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;_;087;2010-03-01;_;_;-
coriolis;4900261;2002-06-06;ARGOS;APEX;SBE41;n/a;Walter ZENK;Euro-Argo;NA;071;093;2010-03-01;_;_;-
coriolis;4900262;2002-06-07;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;_;105;2010-03-02;_;_;-
coriolis;4900263;2002-06-07;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;_;076;2010-03-18;_;_;-
coriolis;4900264;2002-06-08;ARGOS;APEX;SBE41;n/a;Walter ZENK;Euro-Argo;NA;_;081;2010-03-03;_;_;-
coriolis;4900265;2002-06-08;ARGOS;APEX;SBE41;n/a;Walter ZENK;Euro-Argo;NA;_;029;2010-03-03;_;_;-
coriolis;4900296;2002-06-08;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;_;063;2010-03-05;_;_;-
coriolis;4900297;2002-06-08;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;_;118;2010-03-08;_;_;-
coriolis;4900298;2002-06-09;ARGOS;APEX;SBE41;n/a;Walter ZENK;Euro-Argo;NA;_;092;2010-03-08;_;_;-
coriolis;4900299;2002-06-10;ARGOS;APEX;SBE41;n/a;Walter ZENK;GYROSCOPE;NA;009;069;2010-03-08;_;_;-
coriolis;4900300;2002-06-12;ARGOS;APEX;SBE41;n/a;Walter ZENK;Euro-Argo;NA;_;081;2010-03-08;_;_;-
coriolis;4900301;2007-07-27;ARGOS;PROVOR;SBE41CP;n/a;Gilles REVERDIN;CORIOLIS;NA;_;126;2013-04-02;_;_;-
coriolis;4900302;2007-07-22;ARGOS;PROVOR;SBE41CP;n/a;Gilles REVERDIN;CORIOLIS;NA;_;007;2010-10-04;_;_;-
coriolis;4900303;2007-07-26;ARGOS;PROVOR;SBE41CP;n/a;Gilles REVERDIN;CORIOLIS;NA;221;207;2013-04-02;_;_;-
coriolis;4900349;2003-09-19;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;228;2010-09-28;_;_;-
coriolis;4900350;2003-09-19;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;132;2014-12-05;_;_;-
coriolis;4900352;2003-09-24;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;108;2014-12-05;_;_;-
coriolis;4900353;2003-09-19;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;075;2010-09-28;_;_;-
coriolis;4900354;2003-09-20;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;SFB460;NA;_;023;2010-09-28;_;_;-
coriolis;4900355;2003-09-18;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;Euro-Argo;NA;_;082;2011-01-18;_;_;-
coriolis;4900555;2004-09-02;ARGOS;APEX;SBE41;n/a;Rena CZESCHEL;IFM-GEOMAR;NA;_;104;2011-01-19;_;_;-
coriolis;4900556;2005-03-22;ARGOS;PROVOR;FSI;n/a;Pierre-Marie Poulain;MFSTEP;NA;_;136;2011-02-02;_;_;-
coriolis;4900557;2004-09-10;ARGOS;PROVOR;FSI;n/a;Pierre-Marie Poulain;ARGO_SPAIN;NA;_;092;2017-12-21;_;_;-
coriolis;4900558;2004-09-10;ARGOS;PROVOR;FSI;n/a;Pierre-Marie Poulain;ARGO_SPAIN;NA;000;084;2017-11-23;_;_;-
coriolis;4900607;2003-09-07;ARGOS;APEX;SBE41;n/a;Jens SCHIMANSKI;Euro-Argo;NA;_;084;2011-01-17;084;_;-
coriolis;4900608;2004-09-02;ARGOS;APEX;SBE41;n/a;Jens SCHIMANSKI;Euro-Argo;NA;095;122;2011-01-18;122;_;-
coriolis;4900609;2004-09-01;ARGOS;APEX;SBE41;n/a;Jens SCHIMANSKI;Euro-Argo;NA;073;091;2010-08-06;091;_;-
coriolis;4900610;2004-09-19;ARGOS;APEX;SBE41;n/a;Jens SCHIMANSKI;Euro-Argo;NA;_;087;2010-08-06;087;_;-
coriolis;4900611;2004-09-15;ARGOS;APEX;SBE41;n/a;Jens SCHIMANSKI;Euro-Argo;NA;_;114;2010-08-06;114;_;-
coriolis;4901254;2008-05-31;ARGOS;PROVOR;SBE41CP;1769;Christine COATANOAN;CORIOLIS;NA;204;176;2013-04-02;_;_;-
coriolis;4901255;2008-05-31;ARGOS;PROVOR;SBE41CP;1784;Christine COATANOAN;CORIOLIS;NA;002;154;2013-04-02;_;_;-
coriolis;4901256;2008-05-31;ARGOS;PROVOR;SBE41CP;1776;Christine COATANOAN;CORIOLIS;NA;192;173;2013-04-02;_;_;-
coriolis;4901257;2008-06-01;ARGOS;PROVOR;SBE41CP;1783;Christine COATANOAN;CORIOLIS;NA;002;151;2013-04-02;_;_;-
coriolis;4901258;2008-06-01;ARGOS;PROVOR;SBE41CP;n/a;Christine Coatanoan;CORIOLIS;NA;_;076;2010-09-27;_;_;-
coriolis;4901410;2012-07-11;ARGOS;APEX;SBE41;5674;Holger GIESE;ARGO-BSH;NA;_;068;2020-08-21;_;_;-
coriolis;4901411;2012-07-12;ARGOS;APEX;SBE41;5669;Holger GIESE;ARGO-BSH;NA;_;076;2014-12-05;_;_;-
coriolis;4901412;2012-07-13;ARGOS;APEX;SBE41;5675;Holger GIESE;ARGO-BSH;NA;_;075;2014-11-11;_;_;-
coriolis;4901413;2012-07-15;ARGOS;APEX;SBE41;5778;Holger GIESE;ARGO-BSH;NA;_;065;2014-12-08;_;_;-
coriolis;4901414;2012-07-17;ARGOS;APEX;SBE41;5779;Holger GIESE;ARGO-BSH;NA;_;079;2020-08-21;_;_;-
coriolis;4901415;2012-07-18;ARGOS;APEX;SBE41;5781;Holger GIESE;ARGO-BSH;NA;_;070;2017-08-02;_;_;-
coriolis;4901416;2012-07-20;ARGOS;APEX;SBE41;5780;Holger GIESE;ARGO-BSH;NA;_;075;2018-11-26;_;_;-
coriolis;4901417;2013-05-15;ARGOS;APEX;SBE41;6093;Holger GIESE;ARGO-BSH;NA;_;155;2017-12-15;_;_;-
coriolis;4901418;2013-05-15;ARGOS;APEX;SBE41;6112;Holger GIESE;ARGO-BSH;NA;_;135;2020-08-21;_;_;-
coriolis;4901419;2013-05-15;ARGOS;APEX;SBE41;6126;Holger GIESE;ARGO-BSH;NA;_;141;2017-08-25;_;_;-
coriolis;4901420;2013-05-15;ARGOS;APEX;SBE41;6114;Holger GIESE;ARGO-BSH;NA;_;133;2017-08-25;_;_;-
coriolis;4901421;2015-06-09;IRIDIUM;NOVA;SBE41CP;7159;Birgit Klein;ARGO-BSH;NA;_;093;2019-03-01;_;_;-
coriolis;4901422;2015-06-06;IRIDIUM;NOVA;SBE41CP;7160;Birgit Klein;ARGO-BSH;NA;_;097;2019-10-09;_;_;-
coriolis;4901423;2015-06-05;IRIDIUM;NOVA;SBE41CP;7136;Birgit Klein;ARGO-BSH;NA;_;027;2018-11-05;_;_;-
coriolis;4901424;2015-06-13;IRIDIUM;NOVA;SBE41CP;7135;Birgit Klein;ARGO-BSH;NA;_;028;2018-11-06;_;_;-
coriolis;4901425;2015-06-15;IRIDIUM;NOVA;SBE41CP;7133;Birgit Klein;ARGO-BSH;NA;_;063;2018-11-06;_;_;-
coriolis;4901426;2015-05-23;ARGOS;ARVOR;SBE41CP_V2;6226;Birgit Klein;ARGO-BSH;NA;_;105;2018-07-25;_;_;-
coriolis;4901428;2015-10-20;ARGOS;ARVOR;SBE41CP_V2;6742;Birgit Klein;ARGO-BSH;NA;_;125;2020-03-23;_;_;-
coriolis;4901429;2015-10-21;ARGOS;ARVOR;SBE41CP_V2;6785;Birgit Klein;ARGO-BSH;NA;_;137;2020-03-23;_;_;-
coriolis;4901680;2012-07-13;IRIDIUM;NOVA;SBE41CP;4336;Holger GIESE;ARGO-BSH;NA;_;222;2019-07-09;_;_;-
coriolis;4901681;2012-07-20;IRIDIUM;NOVA;SBE41CP;3880;Holger GIESE;ARGO-BSH;NA;_;093;2019-07-10;_;_;-
coriolis;4901682;2015-10-23;ARGOS;ARVOR;SBE41CP_V2;6787;Birgit Klein;ARGO-BSH;NA;_;136;2020-02-26;_;_;-
coriolis;4901683;2015-10-24;ARGOS;ARVOR;SBE41CP_V2;6788;Birgit Klein;ARGO-BSH;NA;_;137;2020-02-26;_;_;-
coriolis;4901801;2016-06-07;IRIDIUM;PROVOR_IV;SBE41CP_V7.2.3;7647;Marcel Babin;NAOS-Canada;NA;363;_;-;222;363;-
coriolis;4901802;2016-07-09;IRIDIUM;PROVOR_IV;SBE41CP_V2;7016;Marcel Babin;NAOS-Canada;NA;098;_;-;_;098;-
coriolis;4901803;2016-07-09;IRIDIUM;PROVOR_IV;SBE41CP_V2;6712;Marcel Babin;NAOS-Canada;NA;098;_;-;_;098;-
coriolis;4901804;2017-07-20;IRIDIUM;PROVOR_IV;SBE41CP_V2;6713;Marcel Babin;NAOS-Canada;NA;_;010;2020-04-17;_;010;-
coriolis;4901805;2017-07-20;IRIDIUM;PROVOR_IV;SBE41CP_V2;7015;Marcel Babin;NAOS-Canada;NA;_;118;2020-04-17;118;117;-
coriolis;4901806;2019-07-17;IRIDIUM;PROVOR_IV;SBE41CP;6710;Marcel Babin;NAOS-Canada;A;009;_;-;_;009;-
coriolis;5900198;2002-03-21;ARGOS;X;;;Liu ZENGHONG;I-P-Study;NA;_;056;-;_;_;-
coriolis;5900901;2005-05-01;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;108;2010-06-04;_;_;-
coriolis;5900902;2005-05-01;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;030;2010-06-04;_;_;-
coriolis;5900903;2005-05-02;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;120;2010-06-04;_;_;-
coriolis;5900904;2005-05-03;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;118;2010-06-07;_;_;-
coriolis;5900905;2005-05-03;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;077;2010-06-07;_;_;-
coriolis;5900906;2005-05-11;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;103;2010-06-07;_;_;-
coriolis;5900907;2005-05-11;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;113;2010-06-08;_;_;-
coriolis;5900908;2005-05-11;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;120;2010-06-08;_;_;-
coriolis;5900909;2005-05-10;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;114;2010-06-08;_;_;-
coriolis;5900910;2005-05-10;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;122;2010-06-09;_;_;-
coriolis;5900911;2005-04-23;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;103;2010-06-09;_;_;-
coriolis;5900912;2005-04-23;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;096;2010-06-09;_;_;-
coriolis;5900913;2005-05-17;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;123;2010-06-09;_;_;-
coriolis;5900914;2005-04-24;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;123;2010-06-09;_;_;-
coriolis;5900915;2005-04-24;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;113;2010-06-09;_;_;-
coriolis;5900916;2005-04-25;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;106;2010-06-09;_;_;-
coriolis;5900917;2005-04-25;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;121;2010-06-09;_;_;-
coriolis;5900918;2005-04-25;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;068;2010-06-09;_;_;-
coriolis;5900919;2005-04-26;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;116;2010-06-09;_;_;-
coriolis;5900920;2005-04-26;ARGOS;PROVOR;FSI;n/a;Thierry DELCROIX;FRONTALIS;NA;_;114;2010-06-09;_;_;-
coriolis;5902065;2011-12-14;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH;GOODHOPE;NA;_;168;2019-03-29;_;_;-
coriolis;5902066;2012-01-16;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH;GOODHOPE;NA;_;018;2017-04-19;_;_;-
coriolis;5902067;2012-01-16;ARGOS;PROVOR;SBE41CP;1781;Sabrina SPEICH;GOODHOPE;NA;_;096;2019-03-29;_;_;-
coriolis;5902268;2012-01-14;ARGOS;PROVOR;SBE41CP;n/a;Sabrina SPEICH;GOODHOPE;NA;_;059;2019-03-29;_;_;-
coriolis;5902269;2010-06-28;ARGOS;PROVOR;SBE41CP;n/a;Virginie THIERRY;OVIDE;NA;_;146;2015-10-16;_;146;2017-04-26
